comp, swap, thresh, size, cpu_time, -->, time
350000, 0, 240, 36, 0.001987, -->, 0.005s
1000000, 0, -1, 36, 0.039193, -->, 0.043s
 
340000, 0, 240, 35, 0.002333, -->, 0.004s
960000, 0, -1, 35, 0.037731, -->, 0.041s
340000, 0, 240, 35, 0.000000, -->, 0.005s
960000, 0, -1, 35, 0.036639, -->, 0.040s
340000, 0, 240, 35, 0.000140, -->, 0.005s
960000, 0, -1, 35, 0.040425, -->, 0.045s
340000, 0, 240, 35, 0.002794, -->, 0.006s
960000, 0, -1, 35, 0.037730, -->, 0.042s
340000, 0, 240, 35, 0.000000, -->, 0.004s
960000, 0, -1, 35, 0.036786, -->, 0.040s
340000, 0, 240, 35, 0.000402, -->, 0.005s
960000, 0, -1, 35, 0.036917, -->, 0.039s
340000, 0, 240, 35, 0.000748, -->, 0.005s
960000, 0, -1, 35, 0.037676, -->, 0.042s
340000, 0, 240, 35, 0.002468, -->, 0.006s
960000, 0, -1, 35, 0.037818, -->, 0.040s
340000, 0, 240, 35, 0.000935, -->, 0.004s
960000, 0, -1, 35, 0.042108, -->, 0.047s
340000, 0, 240, 35, 0.000000, -->, 0.004s
960000, 0, -1, 35, 0.036942, -->, 0.040s
 
330000, 0, 240, 34, 0.000000, -->, 0.004s
910000, 0, -1, 34, 0.035058, -->, 0.039s
330000, 0, 240, 34, 0.000000, -->, 0.005s
910000, 0, -1, 34, 0.036796, -->, 0.039s
330000, 0, 240, 34, 0.000637, -->, 0.004s
910000, 0, -1, 34, 0.037238, -->, 0.041s
330000, 0, 240, 34, 0.000632, -->, 0.006s
910000, 0, -1, 34, 0.035401, -->, 0.040s
330000, 0, 240, 34, 0.002901, -->, 0.005s
910000, 0, -1, 34, 0.035895, -->, 0.040s
330000, 0, 240, 34, 0.000000, -->, 0.004s
910000, 0, -1, 34, 0.032960, -->, 0.038s
330000, 0, 240, 34, 0.002856, -->, 0.004s
910000, 0, -1, 34, 0.036044, -->, 0.040s
330000, 0, 240, 34, 0.000000, -->, 0.004s
910000, 0, -1, 34, 0.036758, -->, 0.039s
330000, 0, 240, 34, 0.002361, -->, 0.004s
910000, 0, -1, 34, 0.035850, -->, 0.039s
330000, 0, 240, 34, 0.000950, -->, 0.004s
910000, 0, -1, 34, 0.042204, -->, 0.045s
 
320000, 0, 240, 33, 0.003092, -->, 0.005s
860000, 0, -1, 33, 0.037067, -->, 0.040s
320000, 0, 240, 33, 0.000569, -->, 0.005s
860000, 0, -1, 33, 0.033172, -->, 0.037s
320000, 0, 240, 33, 0.000052, -->, 0.004s
860000, 0, -1, 33, 0.036935, -->, 0.041s
320000, 0, 240, 33, 0.000000, -->, 0.004s
860000, 0, -1, 33, 0.032620, -->, 0.037s
320000, 0, 240, 33, 0.000000, -->, 0.005s
860000, 0, -1, 33, 0.036289, -->, 0.039s
320000, 0, 240, 33, 0.001099, -->, 0.004s
860000, 0, -1, 33, 0.034269, -->, 0.037s
320000, 0, 240, 33, 0.000698, -->, 0.004s
860000, 0, -1, 33, 0.033855, -->, 0.039s
320000, 0, 240, 33, 0.001678, -->, 0.005s
860000, 0, -1, 33, 0.033956, -->, 0.037s
320000, 0, 240, 33, 0.001123, -->, 0.004s
860000, 0, -1, 33, 0.033436, -->, 0.039s
320000, 0, 240, 33, 0.001996, -->, 0.004s
860000, 0, -1, 33, 0.031343, -->, 0.037s
 
310000, 0, 240, 32, 0.000000, -->, 0.005s
800000, 0, -1, 32, 0.034978, -->, 0.039s
310000, 0, 240, 32, 0.000000, -->, 0.004s
800000, 0, -1, 32, 0.032432, -->, 0.037s
310000, 0, 240, 32, 0.002678, -->, 0.004s
800000, 0, -1, 32, 0.035836, -->, 0.038s
310000, 0, 240, 32, 0.000797, -->, 0.004s
800000, 0, -1, 32, 0.033774, -->, 0.037s
310000, 0, 240, 32, 0.000980, -->, 0.004s
800000, 0, -1, 32, 0.033913, -->, 0.036s
310000, 0, 240, 32, 0.000238, -->, 0.005s
800000, 0, -1, 32, 0.032934, -->, 0.035s
310000, 0, 240, 32, 0.001888, -->, 0.004s
800000, 0, -1, 32, 0.034831, -->, 0.039s
310000, 0, 240, 32, 0.001711, -->, 0.006s
800000, 0, -1, 32, 0.033283, -->, 0.035s
310000, 0, 240, 32, 0.000957, -->, 0.004s
800000, 0, -1, 32, 0.034155, -->, 0.036s
310000, 0, 240, 32, 0.001553, -->, 0.006s
800000, 0, -1, 32, 0.033033, -->, 0.035s
 
300000, 0, 240, 31, 0.000079, -->, 0.004s
790000, 0, -1, 31, 0.035827, -->, 0.039s
300000, 0, 240, 31, 0.001160, -->, 0.005s
790000, 0, -1, 31, 0.029727, -->, 0.034s
300000, 0, 240, 31, 0.000000, -->, 0.004s
790000, 0, -1, 31, 0.031725, -->, 0.036s
300000, 0, 240, 31, 0.002509, -->, 0.004s
790000, 0, -1, 31, 0.031246, -->, 0.034s
300000, 0, 240, 31, 0.001083, -->, 0.004s
790000, 0, -1, 31, 0.033945, -->, 0.036s
300000, 0, 240, 31, 0.000000, -->, 0.005s
790000, 0, -1, 31, 0.032729, -->, 0.036s
300000, 0, 240, 31, 0.001459, -->, 0.004s
790000, 0, -1, 31, 0.030816, -->, 0.035s
300000, 0, 240, 31, 0.002242, -->, 0.004s
790000, 0, -1, 31, 0.030768, -->, 0.035s
300000, 0, 240, 31, 0.000000, -->, 0.004s
790000, 0, -1, 31, 0.029260, -->, 0.034s
300000, 0, 240, 31, 0.000597, -->, 0.006s
790000, 0, -1, 31, 0.031763, -->, 0.035s
 
290000, 0, 240, 30, 0.003113, -->, 0.005s
770000, 0, -1, 30, 0.030880, -->, 0.034s
290000, 0, 240, 30, 0.002033, -->, 0.007s
770000, 0, -1, 30, 0.030028, -->, 0.033s
290000, 0, 240, 30, 0.001250, -->, 0.004s
770000, 0, -1, 30, 0.030536, -->, 0.035s
290000, 0, 240, 30, 0.001898, -->, 0.004s
770000, 0, -1, 30, 0.030187, -->, 0.035s
290000, 0, 240, 30, 0.000158, -->, 0.004s
770000, 0, -1, 30, 0.029028, -->, 0.033s
290000, 0, 240, 30, 0.002012, -->, 0.006s
770000, 0, -1, 30, 0.028841, -->, 0.034s
290000, 0, 240, 30, 0.000000, -->, 0.004s
770000, 0, -1, 30, 0.028486, -->, 0.033s
290000, 0, 240, 30, 0.001315, -->, 0.005s
770000, 0, -1, 30, 0.029380, -->, 0.033s
290000, 0, 240, 30, 0.000190, -->, 0.004s
770000, 0, -1, 30, 0.029355, -->, 0.034s
290000, 0, 240, 30, 0.002596, -->, 0.005s
770000, 0, -1, 30, 0.029133, -->, 0.033s
 
280000, 0, 240, 29, 0.002119, -->, 0.004s
750000, 0, -1, 29, 0.029949, -->, 0.033s
280000, 0, 240, 29, 0.001654, -->, 0.005s
750000, 0, -1, 29, 0.028792, -->, 0.032s
280000, 0, 240, 29, 0.001161, -->, 0.004s
750000, 0, -1, 29, 0.030708, -->, 0.034s
280000, 0, 240, 29, 0.002879, -->, 0.005s
750000, 0, -1, 29, 0.029093, -->, 0.033s
280000, 0, 240, 29, 0.000450, -->, 0.006s
750000, 0, -1, 29, 0.032884, -->, 0.036s
280000, 0, 240, 29, 0.000302, -->, 0.007s
750000, 0, -1, 29, 0.029876, -->, 0.032s
280000, 0, 240, 29, 0.002051, -->, 0.004s
750000, 0, -1, 29, 0.031531, -->, 0.035s
280000, 0, 240, 29, 0.000000, -->, 0.004s
750000, 0, -1, 29, 0.028302, -->, 0.032s
280000, 0, 240, 29, 0.000526, -->, 0.005s
750000, 0, -1, 29, 0.029410, -->, 0.033s
280000, 0, 240, 29, 0.000731, -->, 0.005s
750000, 0, -1, 29, 0.029032, -->, 0.033s
 
270000, 0, 240, 28, 0.001023, -->, 0.004s
720000, 0, -1, 28, 0.029756, -->, 0.032s
270000, 0, 240, 28, 0.000939, -->, 0.004s
720000, 0, -1, 28, 0.029947, -->, 0.035s
270000, 0, 240, 28, 0.002225, -->, 0.005s
720000, 0, -1, 28, 0.030441, -->, 0.032s
270000, 0, 240, 28, 0.001809, -->, 0.005s
720000, 0, -1, 28, 0.029999, -->, 0.034s
270000, 0, 240, 28, 0.001140, -->, 0.004s
720000, 0, -1, 28, 0.030278, -->, 0.033s
270000, 0, 240, 28, 0.000771, -->, 0.004s
720000, 0, -1, 28, 0.025328, -->, 0.031s
270000, 0, 240, 28, 0.000000, -->, 0.004s
720000, 0, -1, 28, 0.028073, -->, 0.033s
270000, 0, 240, 28, 0.001738, -->, 0.004s
720000, 0, -1, 28, 0.029653, -->, 0.031s
270000, 0, 240, 28, 0.002234, -->, 0.004s
720000, 0, -1, 28, 0.027112, -->, 0.031s
270000, 0, 240, 28, 0.000000, -->, 0.004s
720000, 0, -1, 28, 0.028615, -->, 0.032s
 
260000, 0, 240, 27, 0.001560, -->, 0.005s
700000, 0, -1, 27, 0.028653, -->, 0.034s
260000, 0, 240, 27, 0.001788, -->, 0.004s
700000, 0, -1, 27, 0.028587, -->, 0.031s
260000, 0, 240, 27, 0.002106, -->, 0.005s
700000, 0, -1, 27, 0.026620, -->, 0.032s
260000, 0, 240, 27, 0.000000, -->, 0.005s
700000, 0, -1, 27, 0.027401, -->, 0.032s
260000, 0, 240, 27, 0.000570, -->, 0.004s
700000, 0, -1, 27, 0.025458, -->, 0.030s
260000, 0, 240, 27, 0.002221, -->, 0.006s
700000, 0, -1, 27, 0.024620, -->, 0.030s
260000, 0, 240, 27, 0.000000, -->, 0.004s
700000, 0, -1, 27, 0.027947, -->, 0.030s
260000, 0, 240, 27, 0.000128, -->, 0.004s
700000, 0, -1, 27, 0.027885, -->, 0.033s
260000, 0, 240, 27, 0.000000, -->, 0.004s
700000, 0, -1, 27, 0.024654, -->, 0.030s
260000, 0, 240, 27, 0.000000, -->, 0.005s
700000, 0, -1, 27, 0.026669, -->, 0.031s
 
250000, 0, 240, 26, 0.000000, -->, 0.004s
670000, 0, -1, 26, 0.026994, -->, 0.030s
250000, 0, 240, 26, 0.001870, -->, 0.004s
670000, 0, -1, 26, 0.029567, -->, 0.035s
250000, 0, 240, 26, 0.000000, -->, 0.004s
670000, 0, -1, 26, 0.028263, -->, 0.030s
250000, 0, 240, 26, 0.002214, -->, 0.004s
670000, 0, -1, 26, 0.026976, -->, 0.033s
250000, 0, 240, 26, 0.000977, -->, 0.004s
670000, 0, -1, 26, 0.025487, -->, 0.031s
250000, 0, 240, 26, 0.001867, -->, 0.005s
670000, 0, -1, 26, 0.028440, -->, 0.032s
250000, 0, 240, 26, 0.000000, -->, 0.005s
670000, 0, -1, 26, 0.026949, -->, 0.033s
250000, 0, 240, 26, 0.000000, -->, 0.005s
670000, 0, -1, 26, 0.030449, -->, 0.034s
250000, 0, 240, 26, 0.000000, -->, 0.004s
670000, 0, -1, 26, 0.028527, -->, 0.031s
250000, 0, 240, 26, 0.001926, -->, 0.005s
670000, 0, -1, 26, 0.030804, -->, 0.034s
 
240000, 0, 240, 25, 0.000000, -->, 0.004s
640000, 0, -1, 25, 0.026409, -->, 0.032s
240000, 0, 240, 25, 0.001325, -->, 0.004s
640000, 0, -1, 25, 0.029158, -->, 0.035s
240000, 0, 240, 25, 0.002301, -->, 0.004s
640000, 0, -1, 25, 0.026924, -->, 0.030s
240000, 0, 240, 25, 0.001766, -->, 0.005s
640000, 0, -1, 25, 0.025728, -->, 0.031s
240000, 0, 240, 25, 0.000000, -->, 0.005s
640000, 0, -1, 25, 0.026612, -->, 0.031s
240000, 0, 240, 25, 0.000913, -->, 0.004s
640000, 0, -1, 25, 0.024000, -->, 0.030s
240000, 0, 240, 25, 0.002132, -->, 0.005s
640000, 0, -1, 25, 0.026226, -->, 0.029s
240000, 0, 240, 25, 0.001178, -->, 0.004s
640000, 0, -1, 25, 0.029907, -->, 0.033s
240000, 0, 240, 25, 0.000028, -->, 0.005s
640000, 0, -1, 25, 0.024583, -->, 0.030s
240000, 0, 240, 25, 0.000000, -->, 0.004s
640000, 0, -1, 25, 0.024172, -->, 0.029s
 
230000, 0, 240, 24, 0.002324, -->, 0.005s
600000, 0, -1, 24, 0.026124, -->, 0.031s
230000, 0, 240, 24, 0.000000, -->, 0.004s
600000, 0, -1, 24, 0.024224, -->, 0.029s
230000, 0, 240, 24, 0.000000, -->, 0.005s
600000, 0, -1, 24, 0.025085, -->, 0.030s
230000, 0, 240, 24, 0.000344, -->, 0.004s
600000, 0, -1, 24, 0.025308, -->, 0.028s
230000, 0, 240, 24, 0.001575, -->, 0.004s
600000, 0, -1, 24, 0.025948, -->, 0.030s
230000, 0, 240, 24, 0.000081, -->, 0.004s
600000, 0, -1, 24, 0.025452, -->, 0.029s
230000, 0, 240, 24, 0.000853, -->, 0.004s
600000, 0, -1, 24, 0.025447, -->, 0.028s
230000, 0, 240, 24, 0.003391, -->, 0.006s
600000, 0, -1, 24, 0.025629, -->, 0.030s
230000, 0, 240, 24, 0.000194, -->, 0.004s
600000, 0, -1, 24, 0.025505, -->, 0.028s
230000, 0, 240, 24, 0.000000, -->, 0.004s
600000, 0, -1, 24, 0.026314, -->, 0.028s
 
220000, 0, 240, 23, 0.000794, -->, 0.004s
580000, 0, -1, 23, 0.021234, -->, 0.027s
220000, 0, 240, 23, 0.000000, -->, 0.005s
580000, 0, -1, 23, 0.023464, -->, 0.028s
220000, 0, 240, 23, 0.000000, -->, 0.005s
580000, 0, -1, 23, 0.023916, -->, 0.026s
220000, 0, 240, 23, 0.001898, -->, 0.004s
580000, 0, -1, 23, 0.022939, -->, 0.026s
220000, 0, 240, 23, 0.000000, -->, 0.006s
580000, 0, -1, 23, 0.025255, -->, 0.030s
220000, 0, 240, 23, 0.000660, -->, 0.004s
580000, 0, -1, 23, 0.025480, -->, 0.029s
220000, 0, 240, 23, 0.000633, -->, 0.005s
580000, 0, -1, 23, 0.028233, -->, 0.031s
220000, 0, 240, 23, 0.002227, -->, 0.004s
580000, 0, -1, 23, 0.023313, -->, 0.026s
220000, 0, 240, 23, 0.001812, -->, 0.005s
580000, 0, -1, 23, 0.026456, -->, 0.029s
220000, 0, 240, 23, 0.001695, -->, 0.004s
580000, 0, -1, 23, 0.026975, -->, 0.029s
 
210000, 0, 240, 22, 0.001087, -->, 0.004s
550000, 0, -1, 22, 0.023657, -->, 0.029s
210000, 0, 240, 22, 0.000000, -->, 0.004s
550000, 0, -1, 22, 0.023704, -->, 0.026s
210000, 0, 240, 22, 0.000000, -->, 0.004s
550000, 0, -1, 22, 0.021092, -->, 0.025s
210000, 0, 240, 22, 0.001787, -->, 0.004s
550000, 0, -1, 22, 0.027819, -->, 0.031s
210000, 0, 240, 22, 0.000000, -->, 0.004s
550000, 0, -1, 22, 0.023204, -->, 0.025s
210000, 0, 240, 22, 0.000000, -->, 0.004s
550000, 0, -1, 22, 0.023673, -->, 0.027s
210000, 0, 240, 22, 0.000000, -->, 0.004s
550000, 0, -1, 22, 0.023872, -->, 0.026s
210000, 0, 240, 22, 0.000000, -->, 0.004s
550000, 0, -1, 22, 0.020408, -->, 0.025s
210000, 0, 240, 22, 0.000000, -->, 0.004s
550000, 0, -1, 22, 0.022906, -->, 0.028s
210000, 0, 240, 22, 0.000000, -->, 0.005s
550000, 0, -1, 22, 0.023051, -->, 0.025s
 
200000, 0, 240, 21, 0.001074, -->, 0.003s
520000, 0, -1, 21, 0.024744, -->, 0.027s
200000, 0, 240, 21, 0.000000, -->, 0.004s
520000, 0, -1, 21, 0.023357, -->, 0.026s
200000, 0, 240, 21, 0.000000, -->, 0.004s
520000, 0, -1, 21, 0.023907, -->, 0.026s
200000, 0, 240, 21, 0.000112, -->, 0.003s
520000, 0, -1, 21, 0.020276, -->, 0.024s
200000, 0, 240, 21, 0.001337, -->, 0.004s
520000, 0, -1, 21, 0.022756, -->, 0.025s
200000, 0, 240, 21, 0.000000, -->, 0.004s
520000, 0, -1, 21, 0.023781, -->, 0.027s
200000, 0, 240, 21, 0.000379, -->, 0.004s
520000, 0, -1, 21, 0.021234, -->, 0.024s
200000, 0, 240, 21, 0.000000, -->, 0.004s
520000, 0, -1, 21, 0.022841, -->, 0.025s
200000, 0, 240, 21, 0.000000, -->, 0.004s
520000, 0, -1, 21, 0.025931, -->, 0.029s
200000, 0, 240, 21, 0.000000, -->, 0.004s
520000, 0, -1, 21, 0.019369, -->, 0.025s
 
190000, 0, 240, 20, 0.001089, -->, 0.005s
480000, 0, -1, 20, 0.020959, -->, 0.025s
190000, 0, 240, 20, 0.000341, -->, 0.004s
480000, 0, -1, 20, 0.020420, -->, 0.024s
190000, 0, 240, 20, 0.000718, -->, 0.004s
480000, 0, -1, 20, 0.021230, -->, 0.024s
190000, 0, 240, 20, 0.001495, -->, 0.005s
480000, 0, -1, 20, 0.025569, -->, 0.030s
190000, 0, 240, 20, 0.000000, -->, 0.004s
480000, 0, -1, 20, 0.019667, -->, 0.025s
190000, 0, 240, 20, 0.000000, -->, 0.004s
480000, 0, -1, 20, 0.022867, -->, 0.025s
190000, 0, 240, 20, 0.000910, -->, 0.004s
480000, 0, -1, 20, 0.021136, -->, 0.024s
190000, 0, 240, 20, 0.001615, -->, 0.005s
480000, 0, -1, 20, 0.021815, -->, 0.025s
190000, 0, 240, 20, 0.001449, -->, 0.004s
480000, 0, -1, 20, 0.018931, -->, 0.024s
190000, 0, 240, 20, 0.000676, -->, 0.004s
480000, 0, -1, 20, 0.021780, -->, 0.024s
 
180000, 0, 240, 19, 0.000000, -->, 0.003s
450000, 0, -1, 19, 0.020546, -->, 0.025s
180000, 0, 240, 19, 0.000000, -->, 0.004s
450000, 0, -1, 19, 0.019482, -->, 0.024s
180000, 0, 240, 19, 0.000182, -->, 0.004s
450000, 0, -1, 19, 0.021072, -->, 0.023s
180000, 0, 240, 19, 0.001966, -->, 0.004s
450000, 0, -1, 19, 0.021643, -->, 0.027s
180000, 0, 240, 19, 0.000000, -->, 0.004s
450000, 0, -1, 19, 0.020215, -->, 0.023s
180000, 0, 240, 19, 0.001911, -->, 0.004s
450000, 0, -1, 19, 0.022637, -->, 0.026s
180000, 0, 240, 19, 0.000615, -->, 0.004s
450000, 0, -1, 19, 0.019306, -->, 0.025s
180000, 0, 240, 19, 0.000097, -->, 0.004s
450000, 0, -1, 19, 0.021047, -->, 0.023s
180000, 0, 240, 19, 0.000000, -->, 0.003s
450000, 0, -1, 19, 0.025695, -->, 0.028s
180000, 0, 240, 19, 0.000000, -->, 0.004s
450000, 0, -1, 19, 0.020332, -->, 0.023s
 
170000, 0, 240, 18, 0.001184, -->, 0.004s
410000, 0, -1, 18, 0.017398, -->, 0.022s
170000, 0, 240, 18, 0.000000, -->, 0.004s
410000, 0, -1, 18, 0.019752, -->, 0.023s
170000, 0, 240, 18, 0.001528, -->, 0.004s
410000, 0, -1, 18, 0.018131, -->, 0.023s
170000, 0, 240, 18, 0.000674, -->, 0.004s
410000, 0, -1, 18, 0.017768, -->, 0.023s
170000, 0, 240, 18, 0.000000, -->, 0.005s
410000, 0, -1, 18, 0.018462, -->, 0.022s
170000, 0, 240, 18, 0.001443, -->, 0.004s
410000, 0, -1, 18, 0.018464, -->, 0.021s
170000, 0, 240, 18, 0.000000, -->, 0.003s
410000, 0, -1, 18, 0.020604, -->, 0.023s
170000, 0, 240, 18, 0.000000, -->, 0.004s
410000, 0, -1, 18, 0.015282, -->, 0.021s
170000, 0, 240, 18, 0.000000, -->, 0.004s
410000, 0, -1, 18, 0.016885, -->, 0.022s
170000, 0, 240, 18, 0.001046, -->, 0.003s
410000, 0, -1, 18, 0.018586, -->, 0.022s
 
160000, 0, 240, 17, 0.000000, -->, 0.003s
370000, 0, -1, 17, 0.018548, -->, 0.021s
160000, 0, 240, 17, 0.000000, -->, 0.004s
370000, 0, -1, 17, 0.016930, -->, 0.021s
160000, 0, 240, 17, 0.001616, -->, 0.003s
370000, 0, -1, 17, 0.017303, -->, 0.023s
160000, 0, 240, 17, 0.000000, -->, 0.004s
370000, 0, -1, 17, 0.015109, -->, 0.021s
160000, 0, 240, 17, 0.000509, -->, 0.003s
370000, 0, -1, 17, 0.016936, -->, 0.020s
160000, 0, 240, 17, 0.000000, -->, 0.005s
370000, 0, -1, 17, 0.020332, -->, 0.027s
160000, 0, 240, 17, 0.000000, -->, 0.004s
370000, 0, -1, 17, 0.017575, -->, 0.020s
160000, 0, 240, 17, 0.000000, -->, 0.004s
370000, 0, -1, 17, 0.017325, -->, 0.020s
160000, 0, 240, 17, 0.000000, -->, 0.003s
370000, 0, -1, 17, 0.017033, -->, 0.021s
160000, 0, 240, 17, 0.000886, -->, 0.003s
370000, 0, -1, 17, 0.017645, -->, 0.020s
 
150000, 0, 240, 16, 0.001572, -->, 0.003s
320000, 0, -1, 16, 0.016074, -->, 0.018s
150000, 0, 240, 16, 0.001618, -->, 0.003s
320000, 0, -1, 16, 0.014831, -->, 0.020s
150000, 0, 240, 16, 0.000000, -->, 0.004s
320000, 0, -1, 16, 0.015698, -->, 0.019s
150000, 0, 240, 16, 0.000000, -->, 0.004s
320000, 0, -1, 16, 0.015397, -->, 0.020s
150000, 0, 240, 16, 0.001765, -->, 0.003s
320000, 0, -1, 16, 0.014903, -->, 0.019s
150000, 0, 240, 16, 0.000000, -->, 0.004s
320000, 0, -1, 16, 0.015624, -->, 0.019s
150000, 0, 240, 16, 0.000000, -->, 0.003s
320000, 0, -1, 16, 0.015867, -->, 0.020s
150000, 0, 240, 16, 0.000000, -->, 0.003s
320000, 0, -1, 16, 0.015543, -->, 0.019s
150000, 0, 240, 16, 0.000651, -->, 0.003s
320000, 0, -1, 16, 0.017888, -->, 0.020s
150000, 0, 240, 16, 0.000000, -->, 0.003s
320000, 0, -1, 16, 0.015652, -->, 0.019s
 
140000, 0, 240, 15, 0.000000, -->, 0.004s
310000, 0, -1, 15, 0.019747, -->, 0.023s
140000, 0, 240, 15, 0.001492, -->, 0.004s
310000, 0, -1, 15, 0.013271, -->, 0.019s
140000, 0, 240, 15, 0.000111, -->, 0.003s
310000, 0, -1, 15, 0.013502, -->, 0.018s
140000, 0, 240, 15, 0.001482, -->, 0.004s
310000, 0, -1, 15, 0.014417, -->, 0.017s
140000, 0, 240, 15, 0.000000, -->, 0.004s
310000, 0, -1, 15, 0.015429, -->, 0.019s
140000, 0, 240, 15, 0.000000, -->, 0.003s
310000, 0, -1, 15, 0.015930, -->, 0.018s
140000, 0, 240, 15, 0.000266, -->, 0.003s
310000, 0, -1, 15, 0.013533, -->, 0.019s
140000, 0, 240, 15, 0.000034, -->, 0.004s
310000, 0, -1, 15, 0.015659, -->, 0.021s
140000, 0, 240, 15, 0.000000, -->, 0.003s
310000, 0, -1, 15, 0.013049, -->, 0.018s
140000, 0, 240, 15, 0.001289, -->, 0.003s
310000, 0, -1, 15, 0.018768, -->, 0.023s
 
130000, 0, 240, 14, 0.001007, -->, 0.004s
290000, 0, -1, 14, 0.012700, -->, 0.018s
130000, 0, 240, 14, 0.001244, -->, 0.004s
290000, 0, -1, 14, 0.014281, -->, 0.017s
130000, 0, 240, 14, 0.000000, -->, 0.003s
290000, 0, -1, 14, 0.013320, -->, 0.018s
130000, 0, 240, 14, 0.000000, -->, 0.004s
290000, 0, -1, 14, 0.014599, -->, 0.018s
130000, 0, 240, 14, 0.000000, -->, 0.003s
290000, 0, -1, 14, 0.012243, -->, 0.017s
130000, 0, 240, 14, 0.000712, -->, 0.003s
290000, 0, -1, 14, 0.013800, -->, 0.017s
130000, 0, 240, 14, 0.001664, -->, 0.004s
290000, 0, -1, 14, 0.012425, -->, 0.018s
130000, 0, 240, 14, 0.000237, -->, 0.004s
290000, 0, -1, 14, 0.012814, -->, 0.017s
130000, 0, 240, 14, 0.000000, -->, 0.003s
290000, 0, -1, 14, 0.015381, -->, 0.018s
130000, 0, 240, 14, 0.000000, -->, 0.004s
290000, 0, -1, 14, 0.014995, -->, 0.019s
 
120000, 0, 240, 13, 0.000000, -->, 0.003s
270000, 0, -1, 13, 0.011711, -->, 0.016s
120000, 0, 240, 13, 0.000000, -->, 0.003s
270000, 0, -1, 13, 0.014586, -->, 0.018s
120000, 0, 240, 13, 0.001033, -->, 0.003s
270000, 0, -1, 13, 0.011490, -->, 0.016s
120000, 0, 240, 13, 0.000791, -->, 0.003s
270000, 0, -1, 13, 0.013749, -->, 0.016s
120000, 0, 240, 13, 0.000438, -->, 0.003s
270000, 0, -1, 13, 0.009400, -->, 0.015s
120000, 0, 240, 13, 0.000000, -->, 0.003s
270000, 0, -1, 13, 0.012949, -->, 0.016s
120000, 0, 240, 13, 0.000000, -->, 0.003s
270000, 0, -1, 13, 0.012736, -->, 0.015s
120000, 0, 240, 13, 0.000000, -->, 0.003s
270000, 0, -1, 13, 0.013696, -->, 0.017s
120000, 0, 240, 13, 0.001011, -->, 0.003s
270000, 0, -1, 13, 0.013441, -->, 0.016s
120000, 0, 240, 13, 0.001177, -->, 0.003s
270000, 0, -1, 13, 0.014040, -->, 0.017s
 
110000, 0, 240, 12, 0.000000, -->, 0.005s
240000, 0, -1, 12, 0.011828, -->, 0.015s
110000, 0, 240, 12, 0.000860, -->, 0.004s
240000, 0, -1, 12, 0.012888, -->, 0.016s
110000, 0, 240, 12, 0.000917, -->, 0.003s
240000, 0, -1, 12, 0.009978, -->, 0.014s
110000, 0, 240, 12, 0.001360, -->, 0.003s
240000, 0, -1, 12, 0.010615, -->, 0.016s
110000, 0, 240, 12, 0.001192, -->, 0.003s
240000, 0, -1, 12, 0.009088, -->, 0.015s
110000, 0, 240, 12, 0.000000, -->, 0.003s
240000, 0, -1, 12, 0.010458, -->, 0.015s
110000, 0, 240, 12, 0.000000, -->, 0.003s
240000, 0, -1, 12, 0.011101, -->, 0.016s
110000, 0, 240, 12, 0.001052, -->, 0.003s
240000, 0, -1, 12, 0.008911, -->, 0.014s
110000, 0, 240, 12, 0.000000, -->, 0.003s
240000, 0, -1, 12, 0.012312, -->, 0.015s
110000, 0, 240, 12, 0.000000, -->, 0.003s
240000, 0, -1, 12, 0.011905, -->, 0.014s
 
100000, 0, 240, 11, 0.000000, -->, 0.003s
220000, 0, -1, 11, 0.010164, -->, 0.013s
100000, 0, 240, 11, 0.001021, -->, 0.003s
220000, 0, -1, 11, 0.010422, -->, 0.014s
100000, 0, 240, 11, 0.000000, -->, 0.003s
220000, 0, -1, 11, 0.010891, -->, 0.015s
100000, 0, 240, 11, 0.000000, -->, 0.003s
220000, 0, -1, 11, 0.008038, -->, 0.013s
100000, 0, 240, 11, 0.000944, -->, 0.003s
220000, 0, -1, 11, 0.010876, -->, 0.015s
100000, 0, 240, 11, 0.000000, -->, 0.004s
220000, 0, -1, 11, 0.013103, -->, 0.015s
100000, 0, 240, 11, 0.000000, -->, 0.003s
220000, 0, -1, 11, 0.009332, -->, 0.013s
100000, 0, 240, 11, 0.000000, -->, 0.003s
220000, 0, -1, 11, 0.009938, -->, 0.016s
100000, 0, 240, 11, 0.000000, -->, 0.004s
220000, 0, -1, 11, 0.008430, -->, 0.014s
100000, 0, 240, 11, 0.001275, -->, 0.003s
220000, 0, -1, 11, 0.010539, -->, 0.013s
 
90000, 0, 240, 10, 0.001460, -->, 0.003s
190000, 0, -1, 10, 0.010100, -->, 0.012s
90000, 0, 240, 10, 0.000510, -->, 0.003s
190000, 0, -1, 10, 0.008180, -->, 0.013s
90000, 0, 240, 10, 0.000145, -->, 0.003s
190000, 0, -1, 10, 0.008669, -->, 0.013s
90000, 0, 240, 10, 0.000000, -->, 0.003s
190000, 0, -1, 10, 0.011759, -->, 0.014s
90000, 0, 240, 10, 0.000094, -->, 0.003s
190000, 0, -1, 10, 0.007892, -->, 0.014s
90000, 0, 240, 10, 0.000000, -->, 0.003s
190000, 0, -1, 10, 0.010891, -->, 0.014s
90000, 0, 240, 10, 0.000000, -->, 0.003s
